day,request_time,order_distance,order_fare,pick_index,drop_index,order_time
13,65150,2350.0,9.5,161,144,769
7,78429,644.0,4.5,161,162,288
21,74337,4989.0,14.0,107,262,1000
14,68064,7081.0,15.5,164,87,888
28,66562,5472.0,13.0,79,262,820
28,67885,2253.0,0.0,244,116,622
24,65297,1448.0,7.5,100,164,594
20,70860,3589.0,12.5,114,186,1066
25,76455,4989.0,12.5,41,239,803
14,68209,2414.0,7.5,237,236,426
7,76229,2849.0,9.0,158,186,677
24,67162,1448.0,5.5,186,90,326
18,68773,3476.0,8.0,141,74,385
5,72479,1191.0,5.0,166,151,195
3,76749,2382.0,6.0,75,151,286
19,74053,1609.0,5.0,142,238,170
11,64859,756.0,4.5,263,75,189
27,66474,4023.0,13.0,107,140,1036
4,78483,2527.0,7.0,237,170,368
20,69955,1963.0,12.0,230,170,1099
10,67662,3862.0,13.0,170,140,1133
7,76815,2414.0,7.5,237,236,406
18,69708,7500.0,24.5,161,231,2343
21,70015,2092.0,7.5,164,68,571
26,71339,5102.0,14.5,164,231,1201
20,71054,1223.0,6.0,249,158,430
27,67419,4506.0,12.5,50,238,986
3,66125,4667.0,15.0,137,148,1253
28,70209,4828.0,16.5,68,162,1433
5,77722,5279.0,15.0,162,239,1186
20,75659,4120.0,13.0,231,234,1029
12,75367,4506.0,11.5,249,246,733
11,77176,1223.0,6.0,230,161,396
12,68469,805.0,4.0,263,141,172
13,69273,1287.0,6.0,236,237,376
19,76353,2929.0,7.0,262,74,303
13,71088,2559.0,8.0,170,234,553
10,71920,1014.0,5.0,186,107,319
28,68847,2784.0,8.5,236,237,554
13,65847,1931.0,7.5,79,249,538
12,70477,805.0,5.5,234,137,396
26,79029,3315.0,9.5,166,239,639
11,71990,1690.0,7.0,43,143,490
4,70213,9173.0,19.0,116,142,1001
18,76590,8208.0,22.0,161,231,1731
14,69710,4345.0,17.5,236,234,1649
12,70470,4007.0,12.5,234,144,1049
5,71611,7403.0,18.5,163,231,1318
24,73806,2108.0,9.5,164,230,835
27,78409,1127.0,6.5,234,158,450
17,77243,1690.0,6.0,249,125,391
6,68014,1255.0,5.0,90,249,260
26,71493,2414.0,7.5,236,75,420
26,75173,966.0,4.0,161,163,172
20,73031,4699.0,13.5,246,43,992
11,75578,2253.0,8.0,107,161,570
27,67531,1931.0,7.5,43,170,519
10,75896,2285.0,6.5,48,90,463
24,77329,5842.0,13.5,100,87,981
7,69950,2543.0,7.0,233,141,374
26,71966,1448.0,5.0,249,90,237
26,74793,3380.0,12.5,186,79,1148
19,69983,966.0,5.0,79,4,234
19,66221,4989.0,21.0,113,142,2034
11,67753,1658.0,6.5,263,141,431
25,69037,4072.0,12.5,43,161,983
27,76520,644.0,3.5,249,90,143
13,79003,6598.0,18.0,114,237,1455
3,65596,3508.0,9.5,151,142,645
19,77686,5198.0,13.5,74,238,983
17,68893,4860.0,14.0,238,140,1115
6,64952,3637.0,11.0,186,114,839
3,70208,3042.0,9.5,237,238,672
24,67156,5150.0,13.5,163,43,984
17,70296,1931.0,10.0,186,162,877
6,79168,4651.0,21.0,161,113,2013
19,68045,1867.0,11.0,50,161,1016
7,69345,4377.0,13.5,50,140,1074
5,72541,1127.0,4.5,262,263,225
17,71524,3573.0,9.5,43,166,575
21,72468,950.0,5.0,114,249,303
7,71265,2253.0,8.5,211,261,658
11,74653,5955.0,17.5,141,234,1492
3,71536,4635.0,12.0,230,236,804
14,67815,1625.0,9.0,186,230,753
19,66746,837.0,4.5,42,41,231
27,69262,10203.0,31.5,75,243,2816
17,73954,4345.0,14.5,230,224,1254
17,74335,4538.0,11.5,162,239,742
11,76662,3203.0,10.0,142,164,767
28,67282,1770.0,8.5,246,230,678
27,77535,6518.0,25.0,164,148,2759
12,70949,1127.0,5.5,161,237,354
21,78186,1819.0,8.5,186,230,695
26,69051,2414.0,10.5,142,246,869
3,67394,1674.0,8.5,48,68,681
6,76213,1979.0,6.5,170,141,424
26,66695,1143.0,10.5,249,211,1003
6,79093,6663.0,17.0,90,238,1280
18,78026,7145.0,17.0,234,238,1209
10,78565,1915.0,7.0,230,229,457
18,75294,7017.0,16.0,68,238,911
25,76648,2897.0,10.0,158,79,880
19,75504,2317.0,8.0,141,163,520
19,69963,1770.0,6.0,229,141,335
24,78579,2398.0,7.5,41,151,447
6,67859,2414.0,8.5,142,151,616
28,70110,2253.0,8.5,238,236,555
27,66494,2559.0,8.0,75,141,522
24,76054,4023.0,10.5,170,141,692
4,72273,1384.0,5.5,234,249,302
10,75825,1996.0,6.5,234,158,395
4,73844,1046.0,6.5,170,137,485
12,74778,2269.0,7.0,231,261,402
12,77425,2076.0,9.0,163,164,772
11,69095,3444.0,11.5,161,249,958
26,70931,6759.0,21.5,137,239,1845
24,66050,2108.0,8.0,236,237,530
4,76445,2028.0,7.5,161,170,541
12,69070,4474.0,14.0,161,238,1129
5,71711,2913.0,12.5,162,234,1079
10,71884,7564.0,17.5,261,50,1003
25,67705,1802.0,6.0,236,263,335
4,72849,1287.0,5.0,186,100,217
6,72575,1239.0,5.0,170,230,288
20,71672,1770.0,8.0,161,237,623
10,72137,2575.0,8.0,237,239,510
3,65191,2993.0,9.0,231,158,614
20,77937,805.0,4.0,186,234,161
12,74545,5423.0,15.5,158,163,1245
5,74303,4667.0,14.0,141,100,1049
4,70429,4699.0,13.5,144,170,1069
28,75625,2366.0,9.0,186,246,704
26,65284,644.0,6.0,50,48,447
25,78912,1191.0,4.5,75,236,211
11,74381,4522.0,14.0,151,263,1080
19,70526,805.0,5.0,142,230,286
20,78015,2478.0,8.5,231,113,677
6,77218,2366.0,8.0,48,186,526
25,72504,1738.0,7.0,79,224,440
27,70711,2253.0,9.5,234,246,790
3,67970,1287.0,5.5,239,238,278
19,78832,3541.0,11.5,170,48,926
17,71492,3380.0,13.0,161,79,1153
26,67732,1931.0,6.0,79,170,309
5,66273,2575.0,9.5,186,249,724
6,73395,1062.0,4.5,231,87,238
4,71509,1786.0,6.5,161,237,394
13,72903,2140.0,7.5,170,237,551
28,78774,1127.0,4.5,262,263,201
21,69190,2414.0,9.5,164,246,768
19,72774,2108.0,7.5,113,79,526
13,73515,1674.0,11.5,230,229,1069
17,65139,1770.0,8.0,68,186,585
13,77386,1448.0,5.5,151,239,306
28,70192,982.0,4.5,237,140,244
10,76427,11748.0,22.5,263,88,1085
20,78360,402.0,3.5,152,116,90
24,70554,2897.0,9.5,239,237,647
11,64892,1642.0,9.5,161,229,789
24,79055,3058.0,9.5,142,164,692
25,67568,3701.0,14.0,234,237,1270
19,66569,6116.0,18.5,141,79,1384
18,69591,1127.0,5.5,236,237,337
27,70590,2012.0,6.0,246,142,276
25,65084,4731.0,20.5,50,48,2021
28,65692,2800.0,8.5,75,74,565
14,72372,4345.0,18.0,163,107,1684
19,74389,1127.0,4.5,231,211,234
12,72027,2736.0,8.5,158,13,606
11,74253,1690.0,7.5,233,100,560
10,74187,6598.0,14.5,113,263,967
20,67296,1593.0,5.0,143,239,247
5,73852,1963.0,6.5,142,230,365
26,68586,1448.0,5.5,107,79,320
11,71239,6357.0,16.0,113,236,1290
10,77587,10155.0,21.0,211,238,1118
26,66780,2511.0,10.0,163,143,785
5,69549,1770.0,8.0,100,230,609
13,66656,644.0,3.5,233,170,84
11,75662,3267.0,9.5,141,107,734
28,77987,3058.0,11.5,48,107,920
12,69710,933.0,4.5,143,142,269
26,79082,821.0,4.0,162,170,191
3,71286,1658.0,6.0,164,234,403
6,69117,853.0,4.5,90,246,314
5,76640,3058.0,10.0,237,162,662
27,74944,2784.0,8.0,142,238,490
11,76534,2897.0,9.5,161,113,704
20,68612,1706.0,6.5,48,68,434
6,67759,1497.0,6.0,144,79,333
5,77444,2269.0,7.0,43,151,417
28,76066,2784.0,11.5,231,79,973
4,69866,1159.0,4.0,249,234,130
12,78682,6630.0,18.5,234,262,1475
24,67305,1545.0,5.5,141,236,312
10,75693,2301.0,7.5,107,79,516
27,70309,1448.0,4.5,141,263,167
26,70666,2559.0,7.5,161,141,446
7,76213,8964.0,21.0,263,246,1493
4,68531,2092.0,7.0,236,239,448
4,68515,1609.0,5.5,170,162,290
20,78982,4506.0,10.5,238,116,570
27,75494,644.0,4.5,231,13,245
21,70584,7001.0,19.0,166,230,1466
7,65983,2736.0,8.0,246,161,547
17,79072,3701.0,9.0,236,74,459
14,70030,1336.0,8.0,237,161,682
17,67918,1802.0,6.5,236,237,353
3,71771,1287.0,5.0,143,238,273
11,74044,4104.0,12.0,237,137,976
25,66261,2108.0,10.5,48,229,914
17,78369,1947.0,6.0,239,238,328
19,71772,772.0,5.0,142,48,318
21,68104,2221.0,7.5,158,90,436
10,67647,2736.0,10.0,170,113,832
21,65623,1674.0,6.0,239,151,381
13,74792,1931.0,7.5,236,237,468
28,70819,2269.0,7.0,41,75,412
3,74279,1127.0,4.0,79,107,160
28,69942,6437.0,17.0,88,148,1109
6,72875,2414.0,8.0,142,141,490
5,70500,692.0,5.5,163,161,377
5,77762,1448.0,7.0,68,164,512
5,76888,1416.0,5.5,113,234,330
17,67233,2575.0,12.5,233,186,1168
5,67386,3911.0,12.0,140,143,927
25,65402,2221.0,12.5,162,186,1166
20,71416,3219.0,10.0,100,229,663
20,65071,1577.0,7.0,246,158,485
27,67055,5906.0,16.0,141,24,1295
13,78144,2414.0,8.0,238,142,476
14,78268,1287.0,5.0,158,90,240
5,68698,1400.0,7.5,233,237,593
26,64823,2478.0,10.0,90,79,764
19,76210,1625.0,6.0,48,229,351
6,68166,1287.0,5.0,141,236,236
20,73299,2446.0,7.5,142,238,418
10,77989,2253.0,7.0,113,68,488
24,66178,5472.0,17.0,161,75,1443
14,77623,2092.0,7.0,238,143,453
10,74968,9479.0,19.5,143,79,1049
11,78672,3782.0,11.5,158,100,824
5,78149,3219.0,8.5,107,229,497
13,66412,1754.0,7.5,234,249,505
21,77015,805.0,4.5,90,249,255
25,77052,4506.0,12.0,249,142,894
25,66855,2849.0,13.0,186,161,1218
17,72512,2977.0,8.0,237,236,459
13,73923,1448.0,5.5,68,234,329
10,77526,3541.0,10.5,107,163,727
12,69555,3219.0,12.0,161,236,1019
6,74173,3283.0,10.5,170,113,889
25,68877,2559.0,9.5,107,144,700
17,77519,3042.0,8.5,74,263,561
27,70016,1207.0,4.5,141,237,186
27,78042,1448.0,5.0,236,237,203
19,75366,7242.0,17.0,48,13,1147
24,67640,2575.0,8.5,237,239,582
17,66044,805.0,4.0,162,170,177
24,72590,2446.0,7.0,230,68,430
26,71913,2430.0,9.5,234,161,750
7,66515,2736.0,8.0,237,262,505
19,71914,3975.0,12.5,236,161,989
18,65872,3315.0,9.0,74,263,646
11,78440,3541.0,9.5,236,43,575
13,69351,2591.0,10.0,79,233,784
6,72106,2945.0,9.5,42,75,678
7,78613,8208.0,19.0,13,142,1293
20,73963,1416.0,4.5,211,231,174
13,72776,3862.0,14.5,100,141,1310
7,76828,4361.0,12.5,125,107,910
26,66802,1014.0,4.5,140,262,178
14,71085,6116.0,19.0,237,125,1658
20,64826,2575.0,7.0,237,236,409
27,73607,1046.0,4.0,137,107,115
17,65795,740.0,4.0,113,114,149
27,66853,2897.0,16.0,246,170,1548
19,76885,3380.0,10.5,230,239,736
17,71105,6116.0,18.0,164,151,1445
18,72952,1770.0,7.0,100,162,460
19,73292,1255.0,4.5,41,42,169
26,66684,2865.0,12.5,90,170,1112
26,71976,2832.0,8.5,162,236,578
19,65362,1883.0,6.0,48,142,287
17,71077,3058.0,10.0,161,113,764
27,74503,10219.0,29.0,231,262,2514
4,73945,3557.0,9.5,143,236,597
28,70896,1094.0,4.5,140,229,179
7,67332,8530.0,20.0,246,166,1299
27,73642,1931.0,7.0,236,140,406
7,71809,917.0,5.5,230,164,404
26,73781,4908.0,13.0,230,262,953
17,67787,2575.0,9.0,170,142,661
6,67697,5343.0,15.0,88,90,1230
18,69644,8690.0,20.5,13,43,1465
20,77153,7789.0,17.0,170,87,1031
26,67890,2575.0,9.5,48,229,785
12,75122,1577.0,6.5,79,137,421
28,78497,4442.0,20.0,100,163,2056
11,65299,3203.0,10.5,75,41,770
10,74179,4667.0,13.0,143,262,900
27,72609,2736.0,9.5,79,137,742
19,69702,1497.0,5.5,142,50,320
12,65061,2092.0,7.5,237,262,471
27,70794,2897.0,11.0,166,74,849
24,72805,1979.0,7.0,161,142,467
28,78693,3283.0,10.5,48,107,764
19,76159,1481.0,5.0,238,142,211
28,68433,3235.0,9.5,246,230,654
14,77544,5472.0,15.0,234,143,1131
7,75052,1416.0,5.0,263,236,348
26,67776,2044.0,8.5,234,114,703
12,73770,1851.0,7.5,237,236,526
5,71681,5005.0,12.5,161,151,824
13,66640,2897.0,9.5,143,238,676
24,65447,1448.0,7.5,162,100,611
20,66264,2092.0,9.0,249,158,706
17,74915,2800.0,8.5,170,249,591
21,76413,7805.0,25.5,142,148,2296
21,72668,3508.0,16.0,142,100,1486
12,71386,644.0,4.0,43,239,123
12,77240,692.0,3.5,142,143,123
14,68030,6647.0,18.0,237,42,1379
20,69228,2575.0,8.0,68,50,524
28,74745,2897.0,11.0,163,234,997
3,78655,2736.0,8.5,113,231,560
20,66248,1979.0,7.0,43,236,420
28,65545,3766.0,14.5,246,211,1276
10,75862,4200.0,12.5,232,90,928
4,64920,6116.0,17.0,163,231,1460
28,67211,2849.0,11.0,79,164,891
13,65936,6502.0,17.0,163,249,1411
28,64913,3621.0,14.0,249,246,1222
25,69117,2253.0,8.5,163,230,669
13,70445,2720.0,10.0,162,90,778
5,64803,1159.0,5.0,162,170,311
24,77143,4023.0,10.0,164,143,640
4,73428,644.0,4.5,113,234,198
4,78305,1770.0,6.0,237,236,332
19,73115,1110.0,5.5,234,249,384
17,65248,4699.0,13.0,142,68,956
3,75268,4200.0,11.5,186,237,777
7,69817,2639.0,8.0,237,238,498
25,68159,1545.0,6.0,151,24,327
25,66220,1609.0,7.0,144,79,481
13,75337,1609.0,5.5,211,113,282
17,65571,3412.0,10.5,163,238,757
14,76522,1223.0,4.5,237,141,165
3,70220,2253.0,8.0,234,114,615
3,65196,5536.0,13.5,166,236,954
11,74560,1287.0,5.0,43,237,228
28,67720,2736.0,8.0,161,236,439
10,69697,1287.0,6.0,164,170,365
20,71939,3090.0,9.0,125,186,624
26,67328,4297.0,17.0,162,68,1528
6,71329,1738.0,10.5,163,141,950
26,74845,2253.0,7.0,142,238,401
26,78750,3396.0,10.0,231,90,724
28,70071,2672.0,10.0,211,158,759
12,69132,6888.0,16.5,140,41,1187
17,76819,2575.0,9.0,107,144,666
27,76148,3766.0,9.5,43,143,568
4,76605,2382.0,8.0,237,233,500
26,65549,2157.0,8.5,163,236,674
7,68222,2414.0,11.0,68,50,952
13,78871,6598.0,22.0,230,148,2052
28,70221,1062.0,4.5,239,238,192
28,78679,2092.0,8.0,107,148,590
13,69248,2253.0,7.5,238,236,457
14,79198,5826.0,13.0,88,79,722
7,74813,3170.0,10.0,100,224,804
27,77878,3701.0,12.5,161,249,1038
19,65623,3058.0,10.0,142,237,697
4,71600,1722.0,6.5,161,229,372
27,68569,3058.0,12.0,164,158,1016
3,77894,3701.0,9.5,161,236,532
25,66243,4394.0,11.5,170,262,833
6,68688,1110.0,5.0,164,170,257
14,78022,3428.0,10.5,68,170,884
28,78802,5987.0,18.0,68,236,1410
21,79128,4506.0,11.5,211,170,787
20,72240,708.0,3.5,141,229,84
7,77057,4329.0,13.5,170,142,1146
4,67803,4345.0,13.5,233,249,1151
14,79117,12617.0,24.5,244,140,1478
7,76985,1448.0,5.0,238,142,215
11,71794,1609.0,10.5,170,186,979
24,75989,3170.0,9.5,238,236,615
21,71167,1239.0,6.0,144,249,401
4,78153,2736.0,10.0,162,246,775
12,69284,6775.0,17.5,261,170,1437
10,75104,4023.0,11.5,246,231,879
18,78344,5890.0,18.5,164,262,1546
25,72159,1127.0,5.0,163,162,279
17,68537,1448.0,6.5,237,162,468
28,78828,3219.0,9.0,246,158,444
20,67723,1754.0,9.0,161,186,713
27,66748,1448.0,6.0,229,141,383
6,77398,4683.0,11.0,13,246,525
27,72184,1529.0,7.0,113,79,529
6,74435,4764.0,12.5,142,262,905
21,78325,2575.0,9.5,234,162,747
4,68375,2366.0,9.5,43,164,754
7,77424,2607.0,9.0,186,163,686
12,68383,1706.0,7.5,161,237,563
6,71499,1770.0,8.5,237,162,693
12,68222,724.0,4.0,236,141,177
14,78703,4603.0,13.0,43,137,966
10,68765,6614.0,18.5,234,238,1528
20,66538,1159.0,7.5,100,170,618
14,68662,1432.0,6.5,186,246,426
28,70902,5246.0,13.0,163,238,737
18,79103,1287.0,-6.5,186,107,447
10,78625,1127.0,5.0,68,246,290
7,66212,5955.0,20.5,234,13,1846
19,74361,1448.0,6.0,113,144,385
27,69613,2575.0,11.5,68,79,1039
27,78050,1802.0,6.0,151,238,310
24,69038,7564.0,19.0,113,238,1289
12,65636,2157.0,7.5,234,148,493
3,71577,1448.0,5.5,68,50,279
4,67980,2672.0,8.5,236,141,541
10,69018,3589.0,10.5,263,143,732
3,69453,805.0,5.0,143,142,278
7,68836,2108.0,7.5,236,237,522
17,71451,1159.0,5.5,164,234,321
11,68488,3460.0,14.5,68,144,1313
18,73746,1432.0,6.5,234,113,479
13,68195,4506.0,11.5,231,246,649
24,73318,2800.0,11.0,230,143,823
6,70353,3380.0,9.5,237,239,600
13,78444,10058.0,21.0,263,232,1162
21,66878,2639.0,11.0,230,90,926
28,69902,3701.0,9.5,142,151,617
26,78976,9012.0,21.5,164,87,1429
25,74109,7886.0,15.5,209,229,667
21,72002,3701.0,11.5,13,211,776
3,71747,2350.0,8.5,162,170,626
10,76466,6276.0,16.0,161,148,1071
17,69336,3766.0,11.5,161,263,874
27,70706,4828.0,14.0,113,142,1132
20,65119,1465.0,6.0,143,142,376
21,72272,3154.0,13.0,234,230,1160
13,75120,2414.0,8.0,161,237,542
20,69542,3058.0,17.5,237,170,1739
12,75652,1609.0,5.5,164,161,329
13,72283,2607.0,8.0,164,114,584
3,71837,3862.0,9.5,239,263,582
13,74832,1899.0,7.0,229,170,513
21,68839,16753.0,37.5,164,243,2723
26,75619,756.0,4.5,239,143,227
13,68933,2044.0,7.5,163,142,512
24,69727,1255.0,5.0,143,239,294
21,72831,805.0,4.0,43,151,124
20,69002,4410.0,15.5,170,158,1383
13,67281,3669.0,11.0,162,114,790
3,76052,4925.0,16.0,113,143,1287
5,76731,5649.0,15.5,141,249,1221
4,68562,483.0,4.0,142,163,171
11,76829,13840.0,29.5,148,152,1804
18,69620,2736.0,8.5,140,162,560
11,78695,5633.0,22.0,48,263,1996
27,78026,2253.0,6.5,170,107,366
10,75577,6920.0,15.0,186,24,908
11,74579,1706.0,6.0,142,48,358
10,69338,1030.0,5.0,162,237,248
18,65631,1448.0,11.0,162,230,1016
21,66142,1191.0,5.0,263,141,232
24,73005,4603.0,14.0,158,144,1211
28,77061,5150.0,17.0,45,100,1446
4,69824,3380.0,10.5,144,170,785
13,77310,5729.0,17.0,140,90,1488
20,66252,1770.0,9.5,230,229,825
21,67546,4796.0,12.5,140,224,774
19,68835,7886.0,17.5,12,137,1100
14,65716,3782.0,10.5,246,48,773
27,68431,1127.0,6.0,79,148,371
25,69983,2269.0,7.5,166,151,426
14,68152,2575.0,7.0,48,142,304
25,66716,1127.0,4.5,113,107,205
20,77017,4554.0,12.5,68,125,837
11,76241,15450.0,30.5,249,244,1656
12,68571,2414.0,8.5,100,162,647
10,78529,1577.0,6.0,236,262,355
5,77321,3701.0,10.0,262,43,630
12,74044,6614.0,16.0,79,13,1026
26,79179,6180.0,13.0,151,48,588
17,67602,2205.0,7.0,263,75,453
21,68515,2124.0,7.5,164,113,520
10,73286,1786.0,6.5,164,170,458
5,77478,3589.0,10.0,68,161,696
10,71446,3524.0,10.0,68,142,725
17,75327,3862.0,11.5,74,116,878
3,69549,5794.0,19.0,161,231,1782
26,76164,8047.0,18.0,142,13,1052
27,69409,805.0,4.0,90,100,185
7,73289,2575.0,10.0,114,164,839
3,74391,2575.0,8.0,162,100,528
5,67305,547.0,3.0,237,141,93
25,71531,2189.0,9.5,186,161,769
5,70878,2784.0,11.0,236,229,859
5,69953,2816.0,8.5,231,90,596
5,79111,6373.0,14.0,143,166,692
17,66799,2414.0,10.5,114,4,924
26,70868,4812.0,15.0,239,233,1277
17,69403,1336.0,7.0,161,170,544
25,74388,3058.0,10.0,161,234,794
7,69057,3508.0,9.0,229,262,575
28,68105,805.0,4.5,4,79,224
27,66039,2317.0,10.0,48,229,870
18,72130,4023.0,13.5,164,232,1118
7,72281,12215.0,25.0,87,142,1328
12,70298,2285.0,9.5,113,125,760
20,77284,3653.0,12.0,68,45,952
13,72129,1304.0,6.0,234,68,355
12,72563,1481.0,6.0,234,68,402
19,77971,1947.0,8.5,230,100,655
27,74495,2575.0,9.0,163,246,639
20,74035,483.0,3.5,137,170,89
5,72675,3766.0,9.0,43,143,507
7,78894,3380.0,10.5,261,232,823
14,77263,2478.0,9.0,161,170,733
4,77828,2849.0,8.5,162,186,578
24,65682,1448.0,8.5,163,229,737
12,77110,5311.0,13.0,161,24,813
21,67253,2945.0,9.0,13,158,551
26,77199,2253.0,7.5,151,239,392
11,69841,933.0,5.0,239,43,261
5,65764,2736.0,10.0,246,163,722
19,75647,3460.0,9.5,74,263,591
5,72424,6920.0,15.5,229,41,1015
18,64835,1400.0,5.0,151,239,222
24,71335,7242.0,17.0,164,74,1229
14,77264,6276.0,16.5,114,50,1172
18,71192,2092.0,8.0,236,141,570
14,74754,1819.0,6.5,236,237,350
4,77170,2575.0,8.5,107,249,597
5,66115,5150.0,18.0,237,79,1647
24,74392,4651.0,13.0,233,68,965
24,74032,12875.0,24.5,68,244,1263
28,70022,1674.0,9.0,68,48,793
24,75864,3798.0,10.5,162,263,725
28,69555,5359.0,19.0,163,231,1810
25,75850,1094.0,5.0,41,42,248
26,68964,3267.0,12.5,107,161,1039
3,66482,1738.0,5.5,140,263,276
17,69346,2414.0,11.5,48,141,1052
14,72708,3862.0,12.5,161,79,1053
5,71468,4506.0,11.5,48,236,717
24,69215,2092.0,8.0,236,141,522
5,71776,1609.0,6.0,249,114,354
11,77284,3058.0,8.5,237,75,510
20,73581,2881.0,14.0,162,68,1315
13,67082,1609.0,7.5,211,148,556
24,70388,3541.0,10.0,161,263,720
26,78390,2784.0,7.5,161,141,455
7,75788,2623.0,9.0,140,162,668
21,65443,1851.0,6.5,75,236,370
14,78484,2752.0,8.5,237,239,525
20,71439,2736.0,13.5,164,246,1260
18,65911,2382.0,7.5,125,234,530
24,74068,6759.0,16.0,233,151,1181
25,72106,2575.0,7.5,144,261,531
13,67359,2157.0,6.5,236,75,524
12,71419,7162.0,17.5,170,151,1352
20,79002,2157.0,7.5,158,186,468
12,76511,3846.0,10.5,48,238,666
5,72220,2897.0,8.5,230,237,502
25,78226,1159.0,6.5,230,100,480
6,77570,3541.0,11.5,237,137,926
6,77462,4667.0,23.0,161,236,2177
14,67608,1094.0,5.0,114,144,279
25,75004,6116.0,15.0,261,68,1006
24,71949,3798.0,10.5,170,68,773
11,68669,6920.0,17.5,113,239,1355
20,78246,6389.0,16.0,100,151,1112
17,77829,1287.0,6.0,186,48,351
14,73890,2897.0,13.5,163,170,1277
5,69948,2414.0,7.5,137,229,413
18,68907,3396.0,9.5,237,75,685
14,72532,885.0,6.5,113,249,464
28,72323,1143.0,4.5,50,48,253
7,65146,1287.0,7.0,107,137,504
26,74484,2334.0,8.0,148,87,537
20,76958,1448.0,5.5,144,4,295
17,77962,1867.0,6.5,161,237,396
11,65808,885.0,5.0,164,170,340
5,66825,998.0,4.5,239,238,207
11,77832,1110.0,4.0,107,79,121
20,78766,2092.0,6.5,48,246,408
18,71855,6518.0,19.5,143,224,1757
7,65911,4506.0,15.5,186,239,1341
11,74055,2929.0,8.5,237,238,525
10,66899,2124.0,8.0,211,4,609
5,77912,966.0,4.5,170,233,240
25,66469,3701.0,10.0,142,75,623
10,79094,1963.0,6.0,236,237,281
26,68600,1642.0,6.0,263,141,344
17,71845,1545.0,7.5,170,162,572
21,67068,1996.0,15.0,229,230,1465
5,67655,3895.0,14.0,90,144,1339
25,72745,6598.0,18.5,229,231,1560
12,70058,1336.0,6.0,161,142,368
6,71376,1642.0,6.5,68,246,366
24,71628,1448.0,6.0,162,237,319
3,74916,3106.0,9.0,100,137,604
5,65859,1770.0,7.0,236,238,505
10,72889,1513.0,5.5,79,4,293
25,72178,2575.0,9.0,114,231,665
11,76708,1110.0,4.5,144,148,216
28,72224,2527.0,8.0,186,163,499
4,75026,950.0,4.0,229,162,161
20,72361,2736.0,8.0,239,50,450
25,78444,2173.0,7.5,137,229,445
25,70500,805.0,4.5,100,90,224
10,68000,5037.0,12.5,231,48,802
5,66538,4989.0,13.0,158,48,946
13,77872,3299.0,11.0,230,43,781
25,74887,4184.0,10.5,148,87,701
20,75847,6373.0,20.0,140,113,1631
19,78746,7306.0,18.0,170,88,1510
26,74325,1770.0,6.0,263,141,281
27,75905,2462.0,12.0,48,230,1099
7,66959,1448.0,7.5,234,100,529
13,67520,3541.0,12.0,158,137,1028
7,68214,1062.0,6.0,68,48,405
19,71730,5311.0,12.0,238,116,748
21,65603,2865.0,8.5,158,90,561
5,70032,1110.0,5.5,79,107,356
28,68005,1738.0,6.0,100,249,349
17,75307,5938.0,14.0,249,239,944
18,70987,4200.0,13.0,230,238,1025
6,76931,2285.0,7.0,237,140,438
3,65055,1416.0,6.5,107,144,399
13,67166,2092.0,6.0,143,238,286
11,75237,3026.0,9.5,261,148,707
25,67485,1851.0,5.5,43,238,232
19,71112,5633.0,19.5,239,234,1774
28,76278,1127.0,4.0,263,236,168
5,73706,1304.0,5.5,234,164,337
4,66218,1609.0,6.0,234,114,304
20,78727,10429.0,19.5,238,243,887
6,69457,4667.0,11.5,151,143,697
3,70592,5150.0,13.5,236,152,964
28,72672,2414.0,8.0,68,163,556
26,72289,3862.0,13.5,161,68,1185
6,74208,4780.0,13.0,229,239,930
12,77930,5086.0,14.0,239,233,1108
21,75484,2253.0,8.0,234,68,533
19,73486,1127.0,4.5,79,107,212
26,68690,7500.0,17.5,13,79,1072
27,76472,1835.0,8.5,79,148,643
28,78877,4233.0,16.0,113,230,1507
24,66214,917.0,4.5,229,141,224
20,75935,5649.0,15.0,230,262,1186
20,68352,4538.0,12.5,166,236,869
14,72187,4764.0,12.0,75,142,839
4,68481,3009.0,13.5,162,224,1186
14,71392,7081.0,14.0,13,224,548
4,69299,2832.0,9.5,230,233,782
14,72423,3541.0,12.0,113,233,978
4,74769,2945.0,8.5,148,137,481
7,75822,2414.0,8.0,43,162,553
28,71192,2414.0,13.0,164,230,1204
27,75081,2414.0,7.5,186,114,485
5,74257,8288.0,16.5,234,88,726
13,70389,2205.0,11.0,186,162,1021
3,69386,2092.0,8.0,90,48,541
5,66951,6003.0,20.5,162,231,1973
13,78514,2897.0,8.0,141,263,456
21,75656,3460.0,9.5,43,24,635
